,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_3_report.html"" target=""_blank"">3</a>",N01,digital_ok,1.0,0.0,1.0,0.0,1.164124718637542,15.4770179283101,0.1870800839162476,11.68706231574198,0.7450483349825763,6.958320759841007,-0.48503166980983137,1.3665428625189988,0.5668912001102189,0.04541231036213662,0.5043208648150465
1,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_4_report.html"" target=""_blank"">4</a>",N01,RF_maintenance,1.0,0.0,0.0,0.0,2.1945857157196706,14.510730095775148,2.2645643934042248,2.1488495197532314,1.729499371482442,4.035019816176125,-2.808953849768471,5.612025475049189,0.5603943517730492,0.43277853544384437,0.35111375849822857
2,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_5_report.html"" target=""_blank"">5</a>",N01,digital_ok,1.0,1.0,1.0,0.0,12.117909322789234,15.258731055053959,11.02284332611518,11.398834988153126,5.86304288314968,7.015989830116039,0.48682949358738664,0.16516121215300983,0.044293127088173324,0.03691325405725889,0.004139280318343685
3,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_7_report.html"" target=""_blank"">7</a>",N02,digital_ok,1.0,0.0,0.0,0.0,-1.028110715776009,-0.02492167109391837,-0.8611899951353238,-0.04611928002233736,0.3919414909983121,0.48325749590202,8.547734599984542,13.480623275395669,0.5806000959081211,0.587545794128333,0.3525874735898935
4,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_8_report.html"" target=""_blank"">8</a>",N02,RF_maintenance,0.0,0.0,0.0,0.0,0.1525022501648747,-1.5521548440158157,-0.0742485899661506,0.2962347337330346,0.5028509962497584,0.9132679743870348,1.0097630535560276,2.888635869285714,0.5781508055916458,0.5827106835397026,0.3460652562469772
5,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_9_report.html"" target=""_blank"">9</a>",N02,digital_ok,0.0,0.0,0.0,0.0,0.804457033362665,-0.8092308590802109,3.6562957888441843,-0.8609063923218444,-0.5198934549611044,-0.04026229299134474,1.6200919114361738,-0.6873076043500002,0.5566012732040128,0.5813340079943791,0.35233949567213735
6,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_10_report.html"" target=""_blank"">10</a>",N02,digital_ok,0.0,0.0,0.0,0.0,-0.8288471674205418,-1.1572240598619958,-0.040515562031851034,-1.138356611785869,-0.6148247029341338,0.4231428113895128,0.4914456046024456,-0.039935192802696216,0.5710216521274121,0.5773226276164677,0.34921656617556224
7,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_15_report.html"" target=""_blank"">15</a>",N01,digital_ok,1.0,0.0,0.0,0.0,29.893101736330664,-0.12612169468724757,3.7452989090607156,3.224600985185122,2.5898356615145732,0.4678522683202588,0.7230414667426174,2.3946993301939954,0.42378534178217114,0.5698027152443563,0.3507395564600066
8,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_16_report.html"" target=""_blank"">16</a>",N01,digital_ok,1.0,0.0,1.0,0.0,2.435859538343861,15.437829240674164,3.3593528214781543,11.65680879102825,0.49523132890304833,6.947805371410181,3.5307382124835605,1.1906412550395695,0.5518578034921754,0.0353676402939958,0.45841372682908244
9,"<a href=""https://htmlpreview.github.io/?https://github.com/HERA-Team/H6C_Notebooks/blob/main/antenna_report/antenna_17_report.html"" target=""_blank"">17</a>",N01,digital_ok,1.0,0.0,0.0,0.0,-0.8053564695595435,7.778084268004053,0.9164611508286334,10.38771866946209,1.279118838678448,3.0853478459959933,0.1946263537846505,2.951071189842966,0.5856970278932024,0.36683574295419535,0.42603160923669625
